movieInfo,movieCd,movieNm,movieNmEn,movieNmOg,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,nation,nationNm,genres,genre,genreNm,directors,director,peopleNm,peopleNmEn,actors,actor,cast,castEn,showTypes,showType,showTypeGroupNm,showTypeNm,companys,company,companyCd,companyNm,companyNmEn,companyPartNm,audits,audit,auditNo,watchGradeNm,staffs,staff,staffRoleNm,error
,20199951,애나벨 집으로,Annabelle Comes Home,,105,2019,20190626,개봉,장편,,,미국,,,스릴러,,,매디슨 아이스먼,Madison Iseman,,,,,,,ScreenX,ScreenX,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2019-MF01174,15세이상관람가,,,,
,20199816,담보,Pawn,,113,2020,20200929,개봉,장편,,,한국,,,드라마,,,하가희,,,,승이 남자친구(신랑),,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2020-MF02054 ,12세이상관람가,,,홍보/마케팅 진행,
,20199882,경관의 피,The Policeman’s Lineage,,119,2021,20220105,개봉,장편,,,한국,,,드라마,,,배민경,,,,용부하1,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF03006 ,15세이상관람가,,,VFX 매니지먼트,
,20199950,조커,Joker,,122,2019,20191002,개봉,장편,,,미국,,,스릴러,,,브렛 컬렌,Brett Cullen,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2019-MF01822,15세이상관람가,,,,
,20199883,오케이 마담,OK! MADAM,,100,2019,20200812,개봉,장편,,,한국,,,액션,,,윤석일,YOON Suk-il,,,긴장남 대역,,,,4D,4D,,,20141469,메가박스중앙(주) 플러스엠 엔터테인먼트,Plus M Entertainment,제공,,,2020-MF01302 ,15세이상관람가,,,DI팀,
,20199954,해피타임 스파이,The Happytime Murders,,91,2018,20190523,개봉,장편,,,미국,,,미스터리,,,마야 루돌프,Maya Rudolph,,,,,,,2D,디지털,,,20142369,(유)조이앤시네마,JOY N CINEMA,수입사,,,2019-MF00307,청소년관람불가,,,,
,20199981,눈의 여왕4,The Snow Queen: Mirrorlands,Snezhnaya koroleva. Zazerkale,87,2019,20191224,개봉,장편,,,러시아,,,어드벤처,,,송하림,SONG Ha-lim,,,,,,,2D,디지털 더빙,,,20176461,아이피엑스(주),IPX Corporation,제공,,,2019-MF02349,전체관람가,,,,
,20200065,더 파더,The Father,,96,2020,20210407,개봉,장편,,,영국,,,드라마,,,루퍼스 스웰,Rufus Sewell,,,,,,,2D,디지털,,,20100285,판씨네마(주),Pancinema Corp.,수입사,,,2020-MF02735,12세이상관람가,,,,
,20200083,해피 디 데이,Dog Days,,113,2018,20200701,개봉,장편,,,미국,,,멜로/로맨스,,,니나 도브레브,Nina Dobrev,,,,,,,2D,디지털,,,20137115,(주)인터파크,,제공,,,2020-MF01217 ,전체관람가,,,,
,20200144,기묘한 이야기: 리플레이,They Reach,,88,2020,20200823,개봉,장편,,,미국,,,공포(호러),,,,,,,,,,,2D,디지털,,,20157108,(주)영화사 안다미로,Andamiro films,수입사,,,2020-MF01146,15세이상관람가,,,,
,20200145,할로윈: 살인마 잭,The Legend of Halloween Jack,,83,2018,20200721,개봉,장편,,,영국,,,공포(호러),,,앤드류 존스,Andrew Jones,,,,,,,2D,디지털,,,20157108,(주)영화사 안다미로,Andamiro films,수입사,,,2020-MF01227 ,15세이상관람가,,,,
,20200200,추억의 검정고무신,The Precious memory of Gogo Brothers,,80,2020,20201119,개봉,장편,,,한국,,,애니메이션,,,이상민,,,,배동석 외,,,,2D,디지털,,,20205722,(주)대교 미디어콘텐츠사업본부,,배급사,,,2020-MF02334 ,전체관람가,,,배급진행,
,20200155,모어,I am More,,81,2021,20220623,개봉,장편,,,한국,,,다큐멘터리,,,강서현,,,,,,,,2D,디지털 영문자막,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2022-MF01266,15세이상관람가,,,홍보/마케팅 진행,
,20200162,소년시절의 너,Better Days,少年的你,135,2019,20200709,개봉,장편,,,중국,,,가족,,,주동우,Dongyu Zhou,,,천니엔,,,,2D,디지털,,,20191561,(주)영화특별시에스엠씨,Special movie city,제공,,,2020-MF01150,15세이상관람가,,,,
,20200237,호스트: 접속금지,Host,,58,2020,20210721,개봉,장편,,,영국,,,공포(호러),,,실란 백스터,Seylan Baxter,,,,,,,2D,디지털,,,20141154,(주)영화사선,SUNPICTURES FILM,제공,,,2020-MF02991,15세이상관람가,,,,
,20200142,소방관,FIREFIGHTERS,,106,2024,20241204,개봉,장편,,,한국,,,드라마,,,최지현,,,,,,,,2D,디지털 수화,,,20229461,(주)바이포엠스튜디오,BY4MSTUDIO,제공,,,2024-MF02956 ,12세이상관람가,,,홍보/마케팅 진행,
,20200263,라야와 마지막 드래곤,Raya and the Last Dragon,,114,2020,20210304,개봉,장편,,,미국,,,어드벤처,,,젬마 찬,Gemma Chan,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20161801,월트디즈니컴퍼니코리아 유한책임회사,The Walt Disney Company Korea,수입사,,,2021-MF00336,전체관람가,,,,
,20200246,부활: 그 증거,Stigma,,96,2020,20201008,개봉,장편,,,한국,,,다큐멘터리,,,이슬비,,,,,,,,2D,디지털,,,20100631,(주)영화사 진진,JINJIN Pictures,공동제공,,,2020-MF01997,전체관람가,,,홍보/마케팅 진행,
,20200154,킬링 로맨스,Killing Romance,,107,2021,20230414,개봉,장편,,,한국,,,코미디,,,정경재,Chung Kyoung Jae,,,조나단부하3,,,,2D,디지털 가치봄,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2023-MF00921 ,15세이상관람가,,,배급진행,
,20200294,런,Run,,89,2020,20201120,개봉,장편,,,미국,,,스릴러,,,키에라 앨런,Kiera Allen,,,,,,,2D,디지털,,,20141648,(주)올스타엔터테인먼트,,수입사,,,2020-MF02556,15세이상관람가,,,,
,20200295,혼자 사는 사람들,Aloners,,90,2021,20210519,개봉,장편,,,한국,,,드라마,,,송한희,,,,고객3,,,,2D,디지털 영문자막,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF00920,12세이상관람가,,,광고디자인,
,20200361,"아무튼, 아담",Adam,,100,2020,20200702,개봉,장편,,,미국,,,드라마,,,섀넌 루치오,Shannon Lucio,,,,,,,2D,디지털,,,20202926,주식회사 모쿠슈라픽쳐스,,제공,,,2020-MF01325,15세이상관람가,,,,
,20200416,크레센도,Crescendo,,111,2019,20210624,개봉,장편,,,독일,,,드라마,,,괴츠 오토,Gotz Otto,,,,,,,2D,디지털,,,20063009,(주)티캐스트,TCast,수입사,,,2020-MF02739,12세이상관람가,,,,
,20200311,더블패티,,,107,2020,20210217,개봉,장편,,,한국,,,드라마,,,박정환,,,,연지,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF00168 ,15세이상관람가,,,기타,
,20200302,십개월의 미래,TEN Months,,95,2020,20211014,개봉,장편,,,한국,,,드라마,,,김남희,,,,면접관,,,,2D,디지털 영문자막,,,20100851,(주)화인컷,"Finecut Co., Ltd.",해외세일즈사,,,2021-MF00576,12세이상관람가,,,DI팀,
,20200418,배니싱: 미제사건,Vanishing,,87,2021,20220330,개봉,장편,,,프랑스,,,스릴러,,,조나단박,K. Jonathan Park,,,,,,,2D,디지털,,,20138515,(주)맑은시네마,MereCinema Inc,프로덕션 서비스,,,2022-MF00547,15세이상관람가,,,카메라오퍼레이터,
,20200364,정말 먼 곳,A Distant Place,,115,2020,20210318,개봉,장편,,,한국,,,드라마,,,이가원,,,,군인 중사,,,,2D,디지털 영문자막,,,20100904,엠라인디스트리뷰션(주),M-Line Distribution,해외세일즈사,,,2021-MF00406,12세이상관람가,,,기타,
,20200419,맹크,Mank,,131,2020,20201118,개봉,장편,,,미국,,,드라마,,,찰스 댄스,Charles Dance,,,,,,,2D,디지털,,,20161522,넷플릭스서비시스코리아 유한회사,,제공,,,2020-MF02496,15세이상관람가,,,,
,20200471,스웨그,SWAG,,87,2020,20201210,개봉,장편,,,한국,,,드라마,,,이원희,,,,L의 팬,,,,2D,디지털,,,20142849,(주)영화사오원,,배급사,,,2020-MF02585 ,15세이상관람가,,,기타,
,20200472,세상의 모든 디저트: 러브 사라,Love Sarah,,98,2020,20210204,개봉,장편,,,영국,,,멜로/로맨스,,,빌 패터슨,Bill Paterson,,,,,,,2D,디지털 가치봄,,,20063009,(주)티캐스트,TCast,수입사,,,2020-MF02839,12세이상관람가,,,,
,20200475,로그,Rogue,,105,2020,20201125,개봉,장편,,,미국,,,액션,,,필립 윈체스터,Philip Winchester,,,,,,,2D,디지털,,,20154628,(주)영화사 사계절,,제공,,,2020-MF02553,15세이상관람가,,,,
,20200512,미스터 존스,Mr. Jones,,118,2019,20210107,개봉,장편,,,폴란드,,,스릴러,,,피터 사스가드,Peter Sarsgaard,,,,,,,2D,디지털,,,20187181,(주)제이브로,jbro.co.ltd,수입사,,,2020-MF02120 ,15세이상관람가,,,,
,20200523,물방울을 그리는 남자,The Man Who Paints Water Drops,,79,2021,20220928,개봉,장편,,,한국,,,다큐멘터리,,,이슬비,,,,,,,,2D,디지털 영문자막,,,20141288,(주)미루픽처스,MIRU Pictures,배급사,,,2022-MF02149,전체관람가,,,홍보/마케팅 진행,
,20200491,빅샤크3: 젤리몬스터 대소동,Happy Little Submarine: Space Pals,,76,2019,20200729,개봉,장편,,,중국,,,애니메이션,,,손선영,,,,베스,,,,2D,디지털 더빙,,,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,,,2020-MF01358,전체관람가,,,,
,20200524,아들의 이름으로,In the Name of the Son,,90,2020,20210512,개봉,장편,,,한국,,,스릴러,,,김은지,,,,대리기사들,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF00375,12세이상관람가,,,홍보/마케팅 진행,
,20200554,더 프롬,The Prom,,131,2020,20201202,개봉,장편,,,미국,,,뮤지컬,,,아리아나 데보스,Ariana DeBose,,,알리사 그린,,,,2D,디지털,,,20161522,넷플릭스서비시스코리아 유한회사,,제공,,,2020-MF02692,12세이상관람가,,,,
,20200622,소년들,The Boys,,123,2020,20231101,개봉,장편,,,한국,,,범죄,,,이승민,Nina Lee,,,,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF02904 ,15세이상관람가,,,기획진행,
,20200601,1942: 언노운 배틀,Unknown Battle,,117,2019,20200729,개봉,장편,,,러시아,,,전쟁,,,,,,,,,,,2D,디지털,,,20142369,(유)조이앤시네마,JOY N CINEMA,수입사,,,2020-MF01542,15세이상관람가,,,,
,20200474,기적,Miracle,,116,2020,20210915,개봉,장편,,,한국,,,드라마,,,박성익,,,,김포공항 안내 목소리,,,,2D,디지털 수화,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF01251,12세이상관람가,,,VFX 매니지먼트,
,20200583,요가학원 : 죽음의 쿤달리니,The Cursed Lesson,,93,2019,20201118,개봉,장편,,,한국,,,공포(호러),,,조홍진,,,,,,,,2D,디지털,,,20111081,(주)스마일이엔티,Smile Ent.,제공,,,2020-MF02335 ,청소년관람불가,,,기타,
,20200749,파리의 인어,Une sirene a Paris,,102,2020,20200723,개봉,장편,,,프랑스,,,판타지,,,마티아스 마르지유,Mathias Malzieu,,,,,,,2D,디지털,,,20186681,(주)빅웨이브시네마,BIG WAVE CINEMA,수입사,,,2020-MF01350,12세이상관람가,,,,
,20200703,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,Kimetsu no Yaiba: Mugen Ressha-Hen,116,2020,20210127,개봉,장편,,,일본,,,애니메이션,,,김남정,,,,카마도 네즈코,,,,DOLBYCINEMA,DOLBYCINEMA,,,20186501,에스엠지홀딩스 주식회사,"SMG HOLDINGS Co., Ltd",수입사,,,2020-MF02752,15세이상관람가,,,홍보/마케팅 진행,
,20200768,맛있는 여동생,,,73,2020,20220111,개봉,장편,,,한국,,,멜로/로맨스,,,민도윤,,,,,,,,2D,디지털,,,20154968,(주)로드하우스,,배급사,,,2020-MF01204,청소년관람불가,,,,
,20200774,블랙아웃 : 인베이젼 어스,The Blackout,,105,2019,20200805,개봉,장편,,,러시아,,,액션,,,피요트르 피오도로프,Pyotr Fyodorov,,,,,,,2D,디지털,,,20142369,(유)조이앤시네마,JOY N CINEMA,수입사,,,2020-MF01707,15세이상관람가,,,,
,20200845,비바리움,Vivarium,,97,2019,20200716,개봉,장편,,,아일랜드,,,공포(호러),,,이모겐 푸츠,Imogen Poots,,,,,,,2D,디지털,,,20100355,주식회사 루믹스미디어,Lumixmedia Inc.,수입사,,,2020-MF01408,15세이상관람가,,,,
,20200802,킬 스위치,Kill Switch,,91,2017,20200701,개봉,장편,,,미국,,,SF,,,베레니스 말로에,Berenice Marlohe,,,,,,,2D,디지털,,,20138336,(주)콘텐츠게이트,,수입사,,,2020-MF00964,15세이상관람가,,,,
,20200836,트로이 디렉터스 컷,Troy: Director’s Cut,,196,2004,20200703,개봉,장편,,,미국,,,드라마,,,로저 프랫,Roger Pratt,,,,,,,2D,디지털,,,20100285,판씨네마(주),Pancinema Corp.,수입사,,,2020-MF01485,청소년관람불가,,,촬영,
,20201022,북스마트,Booksmart,,102,2019,20210127,개봉,장편,,,미국,,,코미디,,,올리비아 와일드,Olivia Wilde,,,,,,,2D,디지털,,,20142968,(주)콘텐츠판다,CONTENTS PANDA,수입사,,,2020-MF00829 ,15세이상관람가,,,,
,20200846,부산행:익스텐디드,TRAIN TO BUSAN:EXTENDED,,120,2016,20200701,개봉,장편,,,한국,,,스릴러,,,박명신,PARK Myungshin,,,,,,,ScreenX,ScreenX,,,20142968,(주)콘텐츠판다,CONTENTS PANDA,해외세일즈사,,,2020-MF01093,15세이상관람가,,,,
,20200936,리플레이,American Folk,,99,2017,20201216,개봉,장편,,,미국,,,뮤지컬,,,크리샤 페어차일드,Krisha Fairchild,,,,,,,2D,디지털,,,20202926,주식회사 모쿠슈라픽쳐스,,수입사,,,2020-MF02348,12세이상관람가,,,,
,20200883,미드나이트 스카이,The Midnight Sky,,117,2020,20201209,개봉,장편,,,미국,,,SF,,,데미안 비쉬어,Demian Bichir,,,,,,,2D,디지털,,,20161522,넷플릭스서비시스코리아 유한회사,,제공,,,2020-MF02774,12세이상관람가,,,,
,20201051,작은 소망,The Last Wish,小小的愿望,107,2019,20200813,개봉,장편,,,중국,,,코미디,,,팽욱창,Yuchang Peng,,,,,,,2D,디지털,,,20142968,(주)콘텐츠판다,CONTENTS PANDA,수입사,,,2020-MF00830 ,12세이상관람가,,,,
,20201002,조제,Josée,,116,2020,20201210,개봉,장편,,,한국,,,드라마,,,김준섭,,,,어린 조제,,,,2D,디지털 영문자막,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2020-MF02611 ,15세이상관람가,,,VFX 매니지먼트,
,20201052,그리고 우린 춤을 추었다,And Then We Danced,,112,2019,20201125,개봉,장편,,,프랑스,,,드라마,,,아나 자바히슈빌리,Ana Javakishvili,,,,,,,2D,디지털,,,20111582,(주)엣나인필름,"Atnine Film Co., Ltd.",수입사,,,2020-MF00895 ,15세이상관람가,,,,
,20201122,테넷,Tenet,,149,2020,20200826,개봉,장편,,,미국,,,SF,,,마틴 도노반,Martin Donovan,,,,,,,DOLBYCINEMA,DOLBYCINEMA,,,20100043,워너브러더스 코리아(주),Warner Bros. Korea,수입사,,,2020-MF01635,12세이상관람가,,,,
,20201105,극장판 기븐,Given the Movie,,59,2020,20201126,개봉,장편,,,일본,,,멜로/로맨스,,,에구치 타쿠야,Takuya Eguchi,,,카지 아키히코	,,,,2D,디지털,,,20137515,(주)애니플러스,ANIPLUS,수입사,,,2020-MF02077,15세이상관람가,,,,
,20201123,프리키 데스데이,Freaky,,102,2020,20201125,개봉,장편,,,미국,,,공포(호러),,,캐서린 뉴튼,Kathryn Newton,,,,,,,2D,디지털,,,20100603,유니버설픽쳐스인터내셔널 코리아(유),Universal Pictures International Korea,수입사,,,2020-MF02555,청소년관람불가,,,,
,20201221,컨택트 2020,Proximity,,119,2020,20200715,개봉,장편,,,미국,,,미스터리,,,,,,,,,,,2D,디지털,,,20141332,위드 라이언 픽쳐스,,수입사,,,2020-MF01144,12세이상관람가,,,,
,20201421,BIFAN2020 판타스틱 단편 걸작선 1,Fantastic Short Films 1,,82,2020,,기타,옴니버스,,,기타,,,기타,,,,,,,,,,,2D,디지털,,,,,,,,,,,,,,
,20201265,팬데믹,ONLY,,97,2020,20200722,개봉,장편,,,미국,,,스릴러,,,레슬리 오덤 주니어,,,,,,,,2D,디지털,,,20142968,(주)콘텐츠판다,CONTENTS PANDA,제공,,,2020-MF01396,15세이상관람가,,,,
,20201287,애니멀 크래커,Animal Crackers,,94,2017,20200805,개봉,장편,,,미국,,,판타지,,,실베스터 스탤론,Sylvester Stallone,,,,,,,2D,디지털 더빙,,,20141349,주식회사 디에스이이디,D.seeD,수입사,,,2020-MF01564,전체관람가,,,,
,20201174,언플랜드,Unplanned,,109,2019,20201217,개봉,장편,,,미국,,,드라마,,,자레드 랏츠,Jared Lotz,,,숀,,,,2D,디지털,,,20189081,(주)달빛공장,Moonlight Factory Inc.,수입사,,,2020-MF02441,15세이상관람가,,,,
,20201502,유미의 세포들 더 무비,YUMI'S CELLS THE MOVIE,,93,2024,20240403,개봉,장편,,,한국,,,애니메이션,,,하정연,Jungyun Ha,,,,,,,2D,디지털,,,20100558,(주)바른손이앤에이,Barunson E&A,해외세일즈사,,,2024-MF00721 ,전체관람가,,,홍보/마케팅 진행,
,20201649,명탐정 코난: 진홍의 수학여행,Detective Conan: The Scarlet School Trip,,92,1996,20210127,개봉,장편,,,일본,,,애니메이션,,,야마모토 야스이치로,Yasuichiro Yamamoto,,,,,,,2D,디지털,,,20110854,(주)씨제이이엔엠,CJ ENM Corp.,수입사,,,2020-MF02642,12세이상관람가,,,,
,20201648,더 시크릿,The Secrets We Keep,,97,2020,20210121,개봉,장편,,,영국,,,스릴러,,,에이미 세이메츠,Amy Seimetz,,,,,,,2D,디지털,,,20139095,(주)퍼스트런,First Run Inc.,수입사,,,2020-MF02304,15세이상관람가,,,,
,20201464,빛나는 순간,Everglow,,95,2020,20210630,개봉,장편,,,한국,,,드라마,,,강경호,GANG Gyeong-ho,,,명희,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF01186,12세이상관람가,,,배급진행,
,20201841,부활,,,110,2020,20200709,개봉,장편,,,한국,,,다큐멘터리,,,이고은,,,,,,,,2D,디지털,,,20204022,(주)중헌홀딩스,,배급사,,,2020-MF01399,전체관람가,,,기타,
,20201876,1984 최동원,"1984, CHOI Dong-won",,97,2020,20211111,개봉,장편,,,한국,,,다큐멘터리,,,김영아,,,,내레이션,,,,2D,디지털,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2021-MF02514,전체관람가,,,홍보/마케팅 진행,
,20201687,기기괴괴 성형수,Beauty Water,,85,2020,20200909,개봉,장편,,,한국,,,스릴러,,,강기명,KANG Gi-myung,,,기타배역,,,,4D,4D,,,20242764,한국시각장애인연합회,,가치봄 제작처,,,2020-MF02523 ,15세이상관람가,,,배급진행,
,20201803,소년 아메드,Young Ahmed,,84,2019,20200730,개봉,장편,,,프랑스,,,드라마,,,빅토리아 블록,Victoria Bluck,,,,,,,2D,디지털,,,20100631,(주)영화사 진진,JINJIN Pictures,수입사,,,2020-MF01645,12세이상관람가,,,,
,20201968,반교: 디텐션,Detention,返校 Detention,102,2019,20200813,개봉,장편,,,기타,,,공포(호러),,,존 쉬,John Hsu,,,,,,,2D,디지털,,,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,,,2020-MF01750,15세이상관람가,,,시나리오(각본),
,20201692,이 안에 외계인이 있다,There is an Alien Here,,78,2019,20210203,개봉,장편,,,한국,,,SF,,,손민경,Michelle SON,,,대장 외계인,,,,2D,디지털,,,20141088,와이드 릴리즈(주),Wide Release,배급사,,,2020-MF02792,12세이상관람가,,,배급진행,
,20202128,100% 울프: 푸들이 될 순 없어,100% Wolf,,95,2020,20201224,개봉,장편,,,호주,,,애니메이션,,,알렉스 스타더만,Alexs Stadermann,,,,,,,2D,디지털 더빙,,,20122837,(주)팝엔터테인먼트,Pop Entertainment,제공,,,2020-MF02895,전체관람가,,,,
,20202103,비독: 파리의 황제,The Emperor of Paris,L'EMPEREUR DE PARIS,120,2018,20200917,개봉,장편,,,프랑스,,,드라마,,,드니 라방,Denis Lavant,,,,,,,2D,디지털,,,20100049,(주)월드시네마,"World Cinema Co., Ltd",수입사,,,2020-MF01075,15세이상관람가,,,,
