movieCd,movieNm_box,openDt_box,movieNm_detail,movieNmEn,movieNmOg,genres,nations,directors,actors,productionCompanies,distributors
20153470,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,Doraemon The Movie: Nobita And The Space,映画ドラえもん: のび太の宇宙英雄記~スペースヒーローズ~,애니메이션|SF|어드벤처,일본,오오스기 요시히로,미즈타 와사비|오오하라 메구미|심형탁,,(주)와우픽쳐스
20150622,메이즈 러너: 스코치 트라이얼,2015-09-16,메이즈 러너: 스코치 트라이얼,Maze Runner: The Scorch Trials,,액션|SF|스릴러,미국,웨스 볼,딜런 오브라이언|토마스 생스터|카야 스코델라리오|이기홍,,이십세기폭스코리아(주)
20154162,스트레이트 아웃 오브 컴턴,2015-09-10,스트레이트 아웃 오브 컴턴,Straight Outta Compton,,드라마,미국,F. 게리 그레이,오셔 잭슨 주니어|코리 호킨스|제이슨 미첼|닐 브라운 주니어|알디스 호지,,유니버설픽쳐스인터내셔널 코리아(유)
20140190,사랑이 이긴다,2015-09-10,사랑이 이긴다,Love Never Fails,,가족|드라마,한국,민병훈,최정원|장현성|오윤영|황정민|정다빈,민병훈필름,(주)리틀빅픽쳐스
20153385,히트맨: 에이전트 47,2015-09-03,히트맨: 에이전트 47,Hitman: Agent 47,,액션|범죄|스릴러,미국,알렉산더 바흐,루퍼트 프렌드|재커리 퀸토|한나 웨어,,이십세기폭스코리아(주)
20152869,갤로우즈,2015-09-03,갤로우즈,The Gallows,,공포(호러),미국,트래비스 클러프|크리스 로핑,캐시디 지포드|파이퍼 브라운|리즈 미슬러|라이언 슈스|트래비스 클러프,,워너브러더스 코리아(주)
20140145,홈,2015-05-21,홈,Home,,애니메이션|어드벤처|판타지,미국,팀 존슨,짐 파슨스|리한나|제니퍼 로페즈|스티브 마틴,,(주)씨제이이엔엠
20150963,호비와 엄마나무섬의 비밀,2015-07-02,호비와 엄마나무섬의 비밀,Shimajiro's Wow! Shimajiro and Big tree Island,しまじろうとおおきなき,애니메이션,일본,히라바야시 이사무,,,(주)머스트씨무비릴리징컴퍼니
20151002,우먼 인 골드,2015-07-09,우먼 인 골드,Woman in Gold,,드라마,미국|영국,사이먼 커티스,헬렌 미렌|라이언 레이놀즈|다니엘 브륄,,(주)팝엔터테인먼트
20157531,판타스틱 4,2015-08-20,판타스틱 4,Fantastic 4,,액션|판타지|SF,미국,조쉬 트랭크,마일즈 텔러|케이트 마라|제이미 벨|마이클 B. 조던,,이십세기폭스코리아(주)
20152866,아메리칸 울트라,2015-08-27,아메리칸 울트라,American Ultra,,액션|코미디,미국,니마 누리자데,제시 아이젠버그|크리스틴 스튜어트|코니 브리튼|토퍼 그레이스|월튼 고긴스,,(주)씨제이이엔엠
20142402,간신,2015-05-21,간신,The Treacherous,,사극,한국,민규동,주지훈|김강우|천호진|임지연|이유영,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트
20145361,미니언즈,2015-07-29,미니언즈,Minions,,애니메이션,미국,피에르 꼬팽|카일 발다,산드라 블록|존 햄|마이클 키튼,,유니버설픽쳐스인터내셔널 코리아(유)
20151964,명탐정 코난 : 화염의 해바라기,2015-08-05,명탐정 코난 : 화염의 해바라기,Detective Conan: Sunflowers of Inferno,名探偵 コナン 業火の向日葵,애니메이션,일본,시즈노 코분,타카야마 미나미|야마자키 와카나|코야마 리키야|야마구치 캇페이,,(주)씨제이이엔엠
20157881,미션 임파서블: 로그네이션,2015-07-30,미션 임파서블: 로그네이션,Mission: Impossible - Rogue Nation,,액션|스릴러|어드벤처,미국,크리스토퍼 맥쿼리,톰 크루즈|제레미 레너|사이먼 페그|알렉 볼드윈|레베카 퍼거슨,,롯데쇼핑㈜롯데엔터테인먼트
20151821,러브 앤 머시,2015-07-30,러브 앤 머시,Love & Mercy,,드라마,미국,빌 포래드,존 쿠삭|폴 다노|엘리자베스 뱅크스|폴 지아마티,,판씨네마(주)
20156301,다크 플레이스,2015-07-15,다크 플레이스,Dark Places,,드라마|미스터리|스릴러,미국|영국|프랑스,질스 파겟-브레너,샤를리즈 테론|니콜라스 홀트|클로이 모레츠|제니퍼 피어스 매서스,,(주)스톰픽쳐스코리아|주식회사 우리네트웍스
20150501,극장판 요괴워치: 탄생의 비밀이다냥!,2015-07-22,극장판 요괴워치: 탄생의 비밀이다냥!,Yokai Watch: Tanjo no himitsuda nyan,映画妖怪ウォッチ誕生の秘密だニャン!,애니메이션,일본,타카하시 시게하루|우시로 신지,,,(주)씨제이이엔엠
20141384,터미네이터 제니시스,2015-07-02,터미네이터 제니시스,Terminator Genisys,,액션|어드벤처|SF|스릴러,미국,앨런 테일러,아놀드 슈왈제네거|제이슨 클락|에밀리아 클라크|제이 코트니|J.K. 시몬스,,롯데쇼핑㈜롯데엔터테인먼트
20150741,인시디어스 3,2015-07-09,인시디어스 3,Insidious: Chapter 3,,공포(호러),미국,리 워넬,스테파니 스콧|더못 멀로니|린 샤예,,유니버설픽쳐스인터내셔널 코리아(유)
20158241,픽셀,2015-07-16,픽셀,Pixels,,액션|어드벤처,미국,크리스 콜럼버스,아담 샌들러|케빈 제임스|미셸 모나한|피터 딘클리지|애슐리 벤슨,,유니버설픽쳐스인터내셔널 코리아(유)
20151225,인사이드 아웃,2015-07-09,인사이드 아웃,Inside Out,,애니메이션|코미디,미국,피트 닥터,다이안 레인|에이미 포엘러|카일 맥라클란|민디 캘링|빌 헤이더,,월트디즈니컴퍼니코리아(주)
20159001,라자루스,2015-07-02,라자루스,The Lazarus Effect,,공포(호러),미국,데이빗 겔브,올리비아 와일드|에반 피터스|마크 듀플라스,,(유)조이앤시네마
20143512,위험한 상견례 2,2015-04-29,위험한 상견례 2,Enemies In-Law,,멜로/로맨스|코미디,한국,김진영,진세연|홍종현|김응수|신정근|박은혜,(주)전망좋은 영화사|TCO(주)더콘텐츠온|(주)마음에드는영화사,롯데쇼핑㈜롯데엔터테인먼트|(주)마인스 엔터테인먼트
20156402,채피,2015-03-12,채피,Chappie,,액션|스릴러,미국,닐 블롬캠프,휴 잭맨|샬토 코플리|시고니 위버|데브 파텔,,유니버설픽쳐스인터내셔널 코리아(유)
20159223,데모닉,2015-06-25,데모닉,Demonic,,공포(호러)|스릴러,미국|영국,윌 캐논,마리아 벨로|프랭크 그릴로|코디 혼,,(주)와우픽쳐스
20156749,19곰 테드 2,2015-06-25,19곰 테드 2,Ted 2,,코미디,미국,세스 맥팔레인,마크 월버그|세스 맥팔레인|아만다 사이프리드|모건 프리먼|리암 니슨,,유니버설픽쳐스인터내셔널 코리아(유)
20150563,베스트 오브 미,2015-06-18,베스트 오브 미,The Best of Me,,드라마|멜로/로맨스,미국,마이클 호프만,미셸 모나한|제임스 마스던|라이아나 리버라토|루크 브레이시,,메가박스중앙(주) 플러스엠 엔터테인먼트
20156970,심야식당,2015-06-18,심야식당,Midnight Diner,映画 深夜食堂,드라마,일본,마츠오카 조지,코바야시 카오루|오다기리 죠|타카오카 사키,,(주)영화사 진진
20150841,카이트,2015-06-11,카이트,Kite,,범죄|액션,미국,랄프 지만,사무엘 L. 잭슨|인디아 아이슬리|캘런 맥오리피,,(주)누리픽쳐스
20098169,쥬라기 월드,2015-06-11,쥬라기 월드,Jurassic World,,액션|어드벤처|SF,미국,콜린 트레보로우,크리스 프랫|주디 그리어|브라이스 달라스 하워드|케이티 맥그라스|제이크 존슨,,유니버설픽쳐스인터내셔널 코리아(유)
20159748,투모로우랜드,2015-05-27,투모로우랜드,Tomorrowland,,액션|어드벤처|미스터리|SF,미국,브래드 버드,조지 클루니|휴 로리|브릿 로버트슨,월트 디즈니 픽쳐스,월트디즈니컴퍼니코리아(주)
20159623,에벌리,2015-06-04,에벌리,Everly,,액션,미국,조 린치,셀마 헤이엑,,와이드 릴리즈(주)
20159573,령 : 저주받은 사진,2015-06-04,령 : 저주받은 사진,Fatal Frame,零 ゼロ,공포(호러),일본,아사토 마리,나카조 아야미|모리카와 아오이|야마야 카스미,,(주)스톰픽쳐스코리아
20144682,샌 안드레아스,2015-06-03,샌 안드레아스,San Andreas,,액션|드라마|스릴러,미국,브래드 페이튼,드웨인 존슨|알렉산드라 다드다리오,,워너브러더스 코리아(주)
20159442,차일드 44,2015-05-28,차일드 44,Child 44,,스릴러,미국,다니엘 에스피노사,톰 하디|게리 올드만|조엘 킨나만|누미 라파스|뱅상 카셀,,(주)넥스트엔터테인먼트월드(NEW)
20158428,빌리와 용감한 녀석들 3,2015-04-30,빌리와 용감한 녀석들 3,Ribbit,,애니메이션|어드벤처,미국,척 파워스,엄상현|조현정,,롯데쇼핑㈜롯데엔터테인먼트
20145281,코블러,2015-04-08,코블러,The Cobbler,,판타지|코미디,미국,토마스 맥카시,아담 샌들러|더스틴 호프만|스티브 부세미,,씨네그루(주)다우기술
20158621,스파이,2015-05-21,스파이,Spy,,액션|코미디,미국,폴 페이그,주드 로|제이슨 스타뎀|멜리사 맥카시,,이십세기폭스코리아(주)
20158704,언프렌디드: 친구삭제,2015-05-07,언프렌디드: 친구삭제,Unfriended,,공포(호러)|스릴러,미국,레오 가브리아제,샐리 헤닝|모세 제이콥 스톰|윌 펠츠|헤더 소서맨,,유니버설픽쳐스인터내셔널 코리아(유)
20100211,다이노 타임,2015-04-30,다이노 타임,Dino Time,,애니메이션|어드벤처|코미디,한국|미국,존 카프카|최윤석,멜라니 그리피스|제인 린치|윌리엄 볼드윈|스티븐 볼드윈|롭 슈나이더,주식회사 토이온,(주)씨제이이엔엠
20157587,파울볼,2015-04-02,파울볼,WONDERS,,다큐멘터리,한국,김보경|조정래,김성근|조진웅|이상훈|이상훈|박지은,(주)티피에스컴퍼니,오퍼스픽쳐스(유)
20158461,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,Crayon Shin-chan: Gachinko! Gyakusyu no Robo Tochan!!,,애니메이션|코미디|어드벤처,일본,타카하시 와타루,김연우,,(주)이수C&E
20157782,신은 죽지 않았다,2015-04-16,신은 죽지 않았다,GOD'S NOT DEAD,,드라마,미국,해롤드 크론크,쉐인 하퍼|케빈 소르보|트리샤 라파체|코리 올리버|하딜 싯투,,주식회사 마운틴픽쳐스|(주)에스와이코마드
20157394,팔로우,2015-04-02,팔로우,It Follows,,공포(호러),미국,데이빗 로버트 밋첼,마이카 먼로|키어 길크리스|다니엘 조바토|제이크 웨어리,,(주)영화사오원|(주)브리즈픽처스
20145103,나이트 크롤러,2015-02-26,나이트 크롤러,Nightcrawler,,범죄|드라마|스릴러,미국,댄 길로이,제이크 질렌할|빌 팩스톤,,(주)스톰픽쳐스코리아
20158504,맛있는 택배,2015-04-02,맛있는 택배,,,멜로/로맨스,한국,기대호,송기준|이예은|이원|윤원선|이성민,(주)로드하우스,노바엔터테인먼트 
20156977,위자,2015-04-16,위자,Ouija,,미스터리|공포(호러),미국,스틸즈 화이트,올리비아 쿡|더글라스 스미스,,유니버설픽쳐스인터내셔널 코리아(유)
20142884,엘리노어 릭비: 그 남자 그 여자,2015-04-09,엘리노어 릭비: 그 남자 그 여자,The Disappearance of Eleanor Rigby: Them,,드라마,미국,네드 벤슨,제임스 맥어보이|제시카 차스테인|이자벨 위페르|윌리엄 허트,,(주)이수C&E
20158643,뱀파이어 아카데미,2015-04-09,뱀파이어 아카데미,Vampire Academy,,액션|코미디|판타지,미국|영국|루마니아,마크 워터스,조이 도이치|루시 프라이|다닐라 코즈로브스키,,(주)누리픽쳐스
20143580,분노의 질주: 더 세븐,2015-04-01,분노의 질주: 더 세븐,Fast & Furious 7,,액션|범죄|스릴러,미국,제임스 완,빈 디젤|폴 워커|드웨인 존슨|제이슨 스타뎀,,유니버설픽쳐스인터내셔널 코리아(유)
20144461,인서전트,2015-03-25,인서전트,Insurgent,,SF|액션,미국,로베르트 슈벤트케,쉐일린 우들리|테오 제임스|케이트 윈슬렛|나오미 왓츠|매기 큐,,롯데쇼핑㈜롯데엔터테인먼트
20157001,트레이서,2015-03-19,트레이서,Tracers,,액션,미국,다니엘 벤마요,테일러 로트너|마리 아브게로폴로스,,(주)영화사오원|(주)브리즈픽처스
20157421,뷰티풀 라이,2015-03-26,뷰티풀 라이,The Good lie,,드라마,미국,필리프 팔라도,리즈 위더스푼|아놀드 오셍|게르 두아니|엠마뉴엘 잘,,(주)씨제이이엔엠
20156841,신데렐라,2015-03-19,신데렐라,Cinderella,,멜로/로맨스,미국,케네스 브래너,릴리 제임스|리처드 매든|케이트 블란쳇|헬레나 본햄 카터|홀리데이 그레인저,,월트디즈니컴퍼니코리아(주)
20157041,런 올 나이트,2015-03-19,런 올 나이트,Run All Night,,액션|스릴러,미국,자움 콜렛 세라,리암 니슨|조엘 킨나만|에드 해리스|커먼|제네시스 로드리게스,,워너브러더스 코리아(주)
20155881,오즈의 마법사: 돌아온 도로시,2015-02-12,오즈의 마법사: 돌아온 도로시,Legends of Oz: Dorothy's Return,,애니메이션|판타지|뮤지컬|어드벤처|가족,미국,윌 핀|댄 세인트 피에르,레아 미셸|패트릭 스튜어트|휴 댄시|댄 애크로이드,,(주)박수엔터테인먼트
20144801,버드맨,2015-03-05,버드맨,Birdman or The Unexpected Virtue of Ignorance,,코미디|드라마,미국,알레한드로 곤잘레스 이냐리투,마이클 키튼|에드워드 노튼|엠마 스톤|나오미 왓츠,,이십세기폭스코리아(주)
20145102,포커스,2015-02-26,포커스,Focus,,코미디|범죄|멜로/로맨스,미국,글렌 피카라|존 레쿼,윌 스미스|마고 로비|로드리고 산토로|제랄드 맥라니,,워너브러더스 코리아(주)
20156161,백 투 더 비기닝,2015-02-26,백 투 더 비기닝,Back to the beginning,,SF|스릴러,미국,딘 이스라엘리트,조니 웨스턴|소피아 블랙 디엘리아|샘 러너|앨런 에반젤리스타|버지니아 가드너,,롯데쇼핑㈜롯데엔터테인먼트
20147613,그레이의 50가지 그림자,2015-02-26,그레이의 50가지 그림자,Fifty Shades of Grey,,드라마|멜로/로맨스,미국,샘 테일러-존슨,제이미 도넌|다코타 존슨|제니퍼 엘|루크 그림즈,,유니버설픽쳐스인터내셔널 코리아(유)
20149401,스폰지밥 3D,2015-02-18,스폰지밥 3D,The SpongeBob Movie: Sponge Out of Water,,애니메이션|어드벤처|코미디,미국,폴 티비트,안토니오 반데라스|클랜시 브라운|톰 케니|전태열|이인성,,(주)씨제이이엔엠
20145242,모데카이,2015-02-18,모데카이,Mortdecai,,액션|코미디,미국,데이빗 코엡,조니 뎁|기네스 팰트로우|이완 맥그리거,,(주)나이너스엔터테인먼트
20155761,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,2015-02-12,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,Detective Conan : MISSING CONAN EDOGAWA CASE - HIS HISTORY'S WORST TWO DAYS,名探偵コナン : 江戸川コナン失踪事件 ~ 史上最悪の二日間 ~,애니메이션|어드벤처|스릴러,일본,야마모토 야스이치로,,,(주)씨제이이엔엠
20142561,7번째 아들,2015-02-11,7번째 아들,Seventh Son,,어드벤처|가족|판타지,미국|영국|캐나다,세르게이 보드로프,제프 브리지스|줄리안 무어|벤 반스,,유니버설픽쳐스인터내셔널 코리아(유)
20140110,킹스맨 : 시크릿 에이전트,2015-02-11,킹스맨 : 시크릿 에이전트,Kingsman: The Secret Service,,액션|스릴러,미국|영국,매튜 본,콜린 퍼스|태런 에저튼|사무엘 L. 잭슨|마이클 케인,,이십세기폭스코리아(주)
20149037,주피터 어센딩,2015-02-05,주피터 어센딩,Jupiter Ascending,,SF|액션|어드벤처,미국,릴리 워쇼스키|라나 워쇼스키,밀라 쿠니스|채닝 테이텀|숀 빈|테리 길리엄|배두나,,워너브러더스 코리아(주)
