kobis_movieCd,kobis_movieNm_box,kobis_audiAcc,kobis_openDt,kobis_prdtYear,kobis_genres,kobis_nations,kobis_directors,kobis_actors,kobis_productionCompanies,kobis_distributors,movie_title,movie_release_date,movie_imdb_id,movie_tmdb_id,movie_overview,movie_origin_country,movie_directors,movie_cast_top5,movie_genres,movie_production_companies,movie_production_countries,movie_overview_en
20236568,목스박,16460,20240320,2023,액션|코미디,한국,고훈,오대환|지승현|김정태|이영준|김영훈,스튜디오설 ,(주)라온컴퍼니플러스,목스박,2024-03-20,tt31597833,1208997,"왕갈비파의 경철과 태용이 왕갈비파 보스의 생일을 축하하는 자리, 삼거리파 황인성이 들이닥쳐 장보스는 죽고, 삼거리파의 눈을 피하기 위해 각각 경철은 천사의 교회에 태용은 은신사에 피신한다. 교회로 피신한 경철은 새로운 목회자로 추앙받고 절로 피신한 태용은 범죄자들이 피신을 와서 곤란하던 은신사의 잡범들을 내쫒으며 주지,환장스님과 함께 절 생활을 시작한다. 한편 미친개 형사 차도필에게 동자신이 들어오고 경철,태용과 같이 황인성에게 소중한 딸과 같은 햄스터 혜리를 잃은 도필은 경철,태용에게 연합을 제안한다. 조폭목사, 조폭스님, 박수무당형사의 연합작전이 시작된다.",KR,Koh Hoon,"오대환, 지승현, Lee Yong-kyu, 김정태","액션, 코미디",Studio Surl,KR,"Gyeong-cheol and Tae-yong, the two leaders of a Gang of KING RIBS, celebrate Jang Boss's birthday, and and In-seong attacks. Gyeong-cheol and Tae-yong, who barely managed to escape after Jang Boss died, hide in the church of angels and a temple called Hiding Temple, respectively, avoiding the pursuit of In-seong. Gyeong-cheol, who fled to the church of angels, which was ruined by a fraudulent pastor, is revered as a new pastor, and Tae-yong lives with the chief monk and Hwanjang monk, kicking out miscellaneous criminals hiding in a temple named Hidingsa. In-seong takes advantage of the disappearance of Gyeong-cheol and Tae-yong to engage in private loans and human trafficking, and in the meantime, detective Cha Do-pil's family dies from In-seong. In response, the angry detective Cha Do-pil visits Gyeong-cheol and Tae-yong and proposes a temporary alliance to catch Hwang In-seong. Now, a funny joint operation between the pastor, the monk, and the shaman cop begins."
20211413,몬스타엑스 : 더 드리밍,26672,20211208,2021,다큐멘터리,한국,오윤동,셔누|민혁|기현|형원|주헌,씨제이포디플렉스 주식회사,씨제이포디플렉스 주식회사,몬스타엑스 : 더 드리밍,2021-11-09,tt15828732,892538,"MONSTA X의 모든 것을 담아낸 단 하나의 MOVIE! 베스트 퍼포먼스부터 최신 발매 앨범의 미공개 신곡 무대까지! 베일에 싸여있던 그들의 이야기! 스크린X, 4DX 스크린으로 MONSTA X가 찾아온다! 강렬한 퍼포먼스와 파워풀하고 완성도 높은 무대로 전 세계의 수많은 팬들에게 아름다운 충격을 선사한 그룹 MONSTA X. 지난 6년 반 동안 묵묵히 걸어온 여정을 돌아보며  멤버들의 진솔한 속내가 담긴 개별 인터뷰부터 미국 진출 비하인드, 히트곡의 특별한 무대, 그리고 어디에도 공개된 적 없는 최신 앨범의 독점 무대까지 오직 몬베베만을 위해 한 편의 영화에 모두 담았다!",KR,오윤동,"손현우, 이민혁, Yoo Ki-hyun, Chae Hyung-won, 이주헌","다큐멘터리, 음악",,,"Best known for their powerful, iconic, and superb performances, K-pop band MONSTA X is loved by - and devoted to - their countless fans around the world. As a gift to their fandom, this brand-new film gives an intimate look at their rigorous journey over the past six years including exclusive one-on-one interviews with each individual member, personal stories from their time in America, and a special concert clip exclusively for MONBEBE. This unmissable cinema event also includes high-energy musical performances of their chart-topping hits along with an exclusive first-look at their upcoming album. Challenge, evolve, and dream. Celebrate the magnificent achievements and the stunning tomorrow of MONSTA X."
20214981,몬스터 헌터,101565,20210210,2020,액션|어드벤처,미국,폴 W.S. 앤더슨,밀라 요보비치|토니 자,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,몬스터 헌터,2020-12-03,tt6475714,458576,UN합동 보안 작전부 아르테미스 대위(밀라 요보비치)는 행방불명된 팀원들을 찾기 위해 나서지만 실종된 그들과 같은 이상 현상으로 거대 몬스터의 세계로 빠진다. 하지만 눈앞에 닥친 강력한 몬스터들의 습격으로 유일한 생존자가 된 그녀는 몬스터 헌터(토니 자)와 마주하게 되는데… 다시 인류의 세계로 돌아갈 수 있는 방법은 단 하나. 몬스터와 맞서 반드시 살아남아야 한다!,JP,폴 W. S. 앤더슨,"밀라 요보비치, 토니 자, 론 펄먼, T.I., 디에고 보네타","액션, 판타지, 모험","Capcom, Constantin Film, Impact Pictures, Tencent Pictures, TOHO","CN, DE, JP, GB","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home."
20154242,몬스터 호텔 2,1475353,20151224,2015,애니메이션,미국,젠디 타타코브스키,아담 샌들러|셀레나 고메즈|케빈 제임스|스티브 부세미,,유니버설픽쳐스인터내셔널 코리아(유),몬스터 호텔 2,2015-09-21,tt2510894,159824,"예측불허!  정체를 알 수 없는 혼혈 뱀파이어가 나타났다!  몬스터 호텔 주인 ‘드락’의 딸, 109살 열혈맘 ‘마비스’와 철부지 아빠 ‘조니’ 사이에서 사랑스런 손자 ‘데니스’가 태어나고, 마침내 몬스터와 인간 세상에도 평화가 찾아온다. 그런데 혼혈 뱀파이어 데니스에게서 카리스마는 커녕 몬스터와 닮은 구석이라고는 하나도 찾아볼 수가 없다(?)  마음이 조급해진 드락은 데니스를 인간이 아닌 뱀파이어로 키우기 위해 ‘프랭크’, ‘머레이’, ‘웨인’, ‘그리핀’, ‘블라비’까지 절친 몬스터들을 불러모아 ‘특급 몬스터 트레이닝’을 시작하게 되는데…  몬스터와 인간 사이, 데니스의 정체를 둘러싼 특급 어드벤처가 시작된다!",US,Genndy Tartakovsky,"애덤 샌들러, 앤디 샘버그, 셀레나 고메즈, Kevin James, 스티브 부세미","애니메이션, 코미디, 가족, 판타지","Columbia Pictures, Sony Pictures Animation, MRC",US,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool."
20216768,몬테크리스토: 더 뮤지컬 라이브,13010,20210319,2020,공연,한국,오윤동,카이|린아|김준현|이종문|이상준,씨제이포디플렉스 주식회사,씨지브이 아이스콘|씨제이포디플렉스 주식회사,몬테크리스토: 더 뮤지컬 라이브,2021-03-19,,806737,"75년을 관통해 전 세계인의 마음을 훔친 소설 '몬테크리스토 백작'을 원작으로 한 뮤지컬 실황 영화!  2010년 국내 초연 이래 50만 관객에게 사랑 받아온 뮤지컬 흥행 대작 '몬테크리스토' 극장판!  아름다운 연인 메르세데스와 결혼을 앞둔 에드몬드 단테스의 장밋빛 미래는 하루아침에 악몽이 되어버렸다.  배신과 탐욕, 위선으로 비롯된 모함은 촉망받던 젊은 선원 에드몬드 단테스의 미래를 송두리째 앗아가고,  악명 높은 샤토 디프 섬의 감옥에 갇혀 장장 14년의 지옥 같은 세월을 보내게 한다.",KR,오윤동,"Kai, Lin-a, Kim Joon-hyun, Lee Jong-mun, Kim Young-ju",음악,,KR,"Celebrating the 10th year anniversary of the musical “Montecristo”, a film adaptation of the best season of its 10-year run."
20181118,무녀도,4520,20211124,2018,뮤지컬|애니메이션,한국,안재훈,소냐|김다현|장원영|안정아|권오중,(주)연필로명상하기,(주)씨네필운,무녀도,2021-11-24,tt12354914,629475,"이름난 무당 모화는 점점 영험이 사그라지는 것을 느끼지만, 듣지도 말하지도 못하는 딸 낭이를 위해 하루하루를 버틴다.  그러던 어느 날, 어릴 적 절에 보낸 뒤 소식이 끊겼던 아들 욱이가 돌아온다. 기쁨도 잠시, 모화는 욱이를 휘감고 있는 이상한 기운이 불길하다. 기독교에 귀의한 아들은 무당인 어미의 무속신앙을 업신여기고, 모화는 급기야 욱이의 목숨 같은 성경책을 불태우고 만다. 낭이는 이런 어미와 오라비의 모습을 오롯이 두 눈에 담는데…",KR,안재훈,"소냐, 김다현, 장원영, 권오중, 달시 파켓",애니메이션,"The Contents On, Meditation With a Pencil",KR,"There is a tragic history behind the painting titled The Shaman Sorceress, left in the home by a mute girl and her father. With husband and daughter by her side, Mohwa devoted her life to practicing shamanistic rites. She is rejoined by her long-estranged son, who turns out to be a converted Christian. The ensuing religious conflict between the two grows more and more intense until a tragedy strikes."
20130566,무뢰한,406139,20150527,2014,멜로/로맨스,한국,오승욱,김남길|전도연|박성웅|곽도원|강태영,(주)사나이픽처스,CGV아트하우스,무뢰한,2015-05-15,tt4636022,336053,"범인을 잡기 위해선 어떤 수단이든 다 쓸 수 있는 형사 정재곤. 그는 사람을 죽이고 잠적한 박준길을 쫓고 있다. 그를 잡을 수 있는 유일한 실마리는 박준길의 애인인 김혜경. 재곤은 정체를 숨긴 채 혜경이 일하고 있는 단란주점 마카오의 영업상무로 들어간다. 하지만, 재곤은 준길을 잡기 위해 혜경 곁에 머무는 사이 퇴폐적이고 강해 보이는 술집 여자의 외면 뒤에 자리한 혜경의 외로움과 눈물, 순수함을 느낀다. 오직 범인을 잡는다는 목표에 중독되어 있었던 그는 자기 감정의 정체도 모른 채 마음이 흔들린다. 그리고 언제 연락이 올 지도 모르는 준길을 기다리던 혜경은, 자기 옆에 있어주는 그에게 마음을 열기 시작한다.",KR,오승욱,"전도연, 김남길, 박성웅, 곽도원, 김민재","드라마, 범죄","CGV Arthouse, Sanai Pictures",KR,"A homicide detective tries to flush out a mob enforcer by befriending the suspect's beautiful girlfriend, but soon develops romantic feelings for her."
20181603,무문관,18765,20180419,2018,다큐멘터리,한국,박대원,김명수|김정숙,TBC,영화사 마농(주),무문관,2018-04-19,,539600,"마주서는 48개의 관문. 그 문(門)은 이 세상에 존재하지 않는다. 하지만 그 문을 통과하면 용(龍)이 되고 부처가 된다.  세상의 모든 시비가 끊어진 이곳에서 그 문을 여는데 주어진 기간은 1000일! 자물쇠 채운 선방 안, 11명의 스님들이 자신과의 숭고한 싸움을 시작한다. 과연 몇 명의 스님들이 1000일 후 그 문을 열고 나올 것인가?",KR,Park Dae-won,김명수,다큐멘터리,,,
20158242,무서운 이야기 3 : 화성에서 온 소녀,93683,20160601,2016,공포(호러),한국,민규동|김곡|김선|백승빈,임슬옹|경수진|박정민|홍은희|차지연,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,무서운 이야기 3: 화성에서 온 소녀,2016-06-02,tt6449358,400990,"머나먼 미래, 기계들이 지배한 행성에 불시착한 한 소녀. 소녀는 기계에게 자신이 인간들을 피해 화성에서 이 곳으로 오게 된 이유를 알려주며 인간에 대한 공포의 기록을 하나씩 꺼내놓기 시작하는데...  과거의 이야기 _ 공포 설화  “사람은 만물의 영장이 아닙니다.. 이를 테면 기생충이지요!”  현재의 이야기_ 질주 괴담  “사람 죽이는데.. 이유가 있나?”  미래의 이야기_ 인공지능 호러  “우리..함께 할꺼야.. 영원히”",KR,"Kim Sun, Kim Gok, Baek Seung-bin, 민규동","김수안, 차지연, 임슬옹, 민무제, 김종수","스릴러, 공포","Lotte Entertainment, Soo Film",KR,"Three horror stories, with each set in the past, present and future."
20162545,"무현, 두 도시 이야기",132942,20161026,2016,다큐멘터리,한국,전인환,김원명|노무현,"<무현, 두 도시 이야기> 제작위원회 |엠앤씨에프",(주)모멘텀엔터테인먼트,"무현, 두 도시 이야기",2016-10-26,,432146,"故 노무현 전 대통령 소재로 한 최초의 다큐멘터리!  사람 사는 세상 만들고자 했던 그의 뜻 이어간다!  당신과 나, 그리고 우리가 기억하는 故 노무현 전 대통령은 과연 어떤 모습인가? 인간 노무현을 기억하는 이들의 진실된 이야기가 담긴 다큐멘터리 영화 가 관객들을 찾아온다. 는 영남과 호남의 구분 없이 사람 사는 세상을 만들고자 노력했던 故 노무현 전 대통령의 모습과 그를 기억하는 사람들의 발자취를 따라가며 대한민국의 현주소를 조명하는 휴먼 다큐멘터리.",KR,Jeon In-hwan,"노무현, Baek Moo-hyun, Kim Ha-yeon, Cho Deok-hui, Chang Cheol-yeong",다큐멘터리,"Indiestory, Momentum Entertainment, M&CF",KR,Stories about the late President ROH Moo-hyun and BAEK Moo-yun - a man who once lost a congressional election - are intersecting and touching each other. This documentary tells a story about two men that dreamed about living in a country where the people come first.
20182922,문호 스트레이독스 [데드 애플],5624,20180405,2018,애니메이션|판타지|액션,일본,이가라시 타쿠야,우에무라 유우토|미야노 마모루|오노 켄쇼|타니야마 키쇼,,(주)애니플러스,문호 스트레이독스: 데드 애플,2018-03-03,tt8391976,483455,"요코하마 뒷사회에 피바람이 몰아친 용두항쟁으로부터 6년 후. 정체불명의 ‘안개’ 속에서 이능력자가 자신의 힘으로 목숨을 끊는 사건이 세계 각국에서 발생해 500명이 넘는 사망자를 만들고 있었다. 내무성 이능특무과는 이것을 ‘이능력자 연쇄 자살 사건’이라 명명하고 무장 탐정사에 이 사건에 관여된 것으로 의심되는 이능력자 시부사와 타츠히코를 체포해 달라 의뢰한다. 그런데 그 시각 다자이가 종적을 감추고, 게다가 사건의 배후에는 마인 표도르의 그림자가 어른거린다. 이능력자들을 연이어 습격하는 전례 없는 강적. 도시가 커다란 악몽에 집어 삼켜지려 하는 중, 아츠시는 쿄카와 함께 시부사와의 성으로 달린다.  하지만 그 곳에 나타난 아쿠타가와에게서 상상하지도 못한 진실을 듣는데…",JP,이가라시 타쿠야,"오노 켄쇼, 미야노 마모루, 타니야마 키쇼, 우에무라 유토, 이시다 아키라","애니메이션, 액션, 코미디, 미스터리, 범죄, 판타지","BONES, Lantis, KADOKAWA, Bandai Namco Arts, THE KLOCKWORX, KADOKAWA Media House, Bandai Namco Live Creative, movic, Sony Music Communications, Glovision, WOWOW",JP,"A large scale catastrophe is occurring across the planet. Ability users are discovered after the appearance of a mysterious fog, apparently having committed suicide, so the Armed Detective Agency sets out to investigate these mysterious deaths. The case seems to involve an unknown ability user referred to as ""Collector,"" a man who could be the mastermind behind the incident. Trust and courage are put to the test in order to save the city of Yokohama and ability users across the world from the grip of Collector where the Armed Detective Agency forms an unlikely partnership with the dangerous Port Mafia."
